item,itemLabel,oeblxml,GND
http://www.wikidata.org/entity/Q1455558,Leopold Demuth,D/Demuth_Leopold_1860_1910,116070323
http://www.wikidata.org/entity/Q1457613,Gustav von Schoeller,S/Schoeller_Gustav_1830_1912,139663916
http://www.wikidata.org/entity/Q1460032,Friedrich Jakob Heller,H/Heller-Hellwald_Friedrich-Jakob_1798_1864,122764595
http://www.wikidata.org/entity/Q1460419,Friedrich Klimke,K/Klimke_Friedrich_1878_1924,116227893
http://www.wikidata.org/entity/Q1460806,Friedrich Loos,L/Loos_Friedrich_1797_1890,117213713
http://www.wikidata.org/entity/Q1461871,Friedrich Schachner,S/Schachner_Friedrich_1841_1907,101953592X
http://www.wikidata.org/entity/Q1463154,Friedrich Wilhelm Pixis,P/Pixis_Friedrich-Wilhelm_1785_1842,11620320X
http://www.wikidata.org/entity/Q176680,Artur Nikodem,N/Nikodem_Arthur_1870_1940,122233042
http://www.wikidata.org/entity/Q177610,Pál Teleki,T/Teleki-Szek_Pal_1879_1941,11924716X
http://www.wikidata.org/entity/Q178657,Benedikt Schak,S/Schack_Benedikt-Emanuel_1758_1826,103943188
http://www.wikidata.org/entity/Q184178,Johann Strauss,S/Strauss_Johann_1804_1849,118619098
http://www.wikidata.org/entity/Q186816,Ferdinand Georg Waldmüller,W/Waldmueller_Ferdinand-Georg_1793_1865,118628674
http://www.wikidata.org/entity/Q189680,Zeno Vinzenz von Goëss,G/Goess_Zeno-Vinzenz_1846_1911,136044948
http://www.wikidata.org/entity/Q195301,Oskar Kolberg,K/Kolberg_Oskar-Henryk_1814_1890,119500000
http://www.wikidata.org/entity/Q207390,Amilcare Ponchielli,P/Ponchielli_Amilcare_1834_1886,119060507
http://www.wikidata.org/entity/Q215606,Ludwig Winder,W/Winder_Ludwig_1889_1946,118633643
http://www.wikidata.org/entity/Q221799,Janez Baptist Novak,N/Novak_Janez_1756_1833,13083176X
http://www.wikidata.org/entity/Q223249,Julius von Payer,P/Payer_Julius_1841_1915,119296055
http://www.wikidata.org/entity/Q234002,Marie Valerie von Österreich,M/Maria-Valerie__1868_1924,118919830
http://www.wikidata.org/entity/Q240216,Jaroslav Palliardi,P/Palliardi_Jaroslav_1861_1922,14206677X
http://www.wikidata.org/entity/Q240963,Giuditta Pasta,P/Pasta_Giuditta-Maria-Costanza_1797_1865,119515164
http://www.wikidata.org/entity/Q241524,Paul Gautsch von Frankenthurn,G/Gautsch-Frankenthurn_Paul_1851_1918,137078080
http://www.wikidata.org/entity/Q241981,Michael Blümelhuber,B/Bluemelhuber_Michael_1865_1936,118511890
http://www.wikidata.org/entity/Q245311,Zygmunt Ajdukiewicz,A/Ajdukiewicz_Siegmund_1861_1917,143835882
http://www.wikidata.org/entity/Q246412,Giacomo Monico,M/Monico_Jacopo_1778_1851,102382423X
http://www.wikidata.org/entity/Q256913,Juraj Palkovič,P/Palkovic_Juraj_1763_1835,1024922499
http://www.wikidata.org/entity/Q257852,Maria Konopnicka,K/Konopnicka_Maria_1842_1910,118777807
http://www.wikidata.org/entity/Q258960,Karolína Světlá,M/Muzakova_Johanka_1830_1899,118799509
http://www.wikidata.org/entity/Q263569,Joseph Anton Koch,K/Koch_Josef-Anton_1768_1839,118724010
http://www.wikidata.org/entity/Q265340,Karl von Blaas,B/Blaas_Karl_1815_1894,119038560
http://www.wikidata.org/entity/Q267137,Olha Kobyljanska,K/Kobyljanska_Olga_1863_1942,11942553X
http://www.wikidata.org/entity/Q271731,Ema Destinová,D/Destinn_Emmy_1878_1930,119357437
http://www.wikidata.org/entity/Q286154,Kálmán Lázár,L/Lazar-Szarhegy_Kalman_1827_1874,1019192615
http://www.wikidata.org/entity/Q287812,Carlotta Grisi,G/Grisi_Carlotta_1821_1899,116855789
http://www.wikidata.org/entity/Q288869,Johann Ladislaus Pyrker,P/Pyrker-Felsoe-Eoer_Johann-Ladislaus_1772_1847,11874304X
http://www.wikidata.org/entity/Q290902,Wojciech Bogusławski,B/Boguslawski_Adalbert_1757_1829,121399486
http://www.wikidata.org/entity/Q291943,Teresa Stolz,S/Stolz_Teresa_1834_1902,119160102
http://www.wikidata.org/entity/Q303964,Károly Thern,T/Thern_Karl_1817_1886,117302791
http://www.wikidata.org/entity/Q311387,Anton Reicha,R/Reicha_Anton-Josef_1770_1836,118931482
http://www.wikidata.org/entity/Q314019,Ignaz Josef Pleyel,P/Pleyel_Ignaz-Josef_1757_1831,118792555
http://www.wikidata.org/entity/Q320017,Carl Schlechter,S/Schlechter_Karl_1874_1918,118607944
http://www.wikidata.org/entity/Q322818,Josef Plachutta,P/Plachutta_Josef_1827_1883,1026197503
http://www.wikidata.org/entity/Q324126,Rodolphe Ernst,E/Ernst_Rodolphe_1854_,11655777X
http://www.wikidata.org/entity/Q324683,Johann Peter Krafft,K/Krafft_Johann-Peter_1780_1856,118715380
http://www.wikidata.org/entity/Q325467,Karl Klietsch,K/Klic_Karel_1841_1926,133181502
http://www.wikidata.org/entity/Q326540,Camillo Walzel,W/Walzel_Camillo_1829_1895,119545780
http://www.wikidata.org/entity/Q328273,Mieczysław Sołtys,S/Soltys_Mieczyslaw-Tadeusz_1863_1929,137651775
http://www.wikidata.org/entity/Q328536,Eduard Jäger von Jaxtthal,J/Jaeger-Jaxthal_Eduard_1818_1884,117610690
http://www.wikidata.org/entity/Q329515,Karel Hašler,H/Hasler_Karel_1879_1941,119313804
http://www.wikidata.org/entity/Q331334,Karl Weigl,W/Weigl_Karl_1881_1949,117249297
http://www.wikidata.org/entity/Q332462,Iwan Franko,F/Franko_Ivan_1856_1916,118534920
http://www.wikidata.org/entity/Q337311,Antonio Rosmini,R/Rosmini-Serbati_Antonio_1797_1855,118602888
http://www.wikidata.org/entity/Q337925,Juraj Dobrila,D/Dobrila_Juraj_1812_1882,124845789
http://www.wikidata.org/entity/Q338826,Stanislav Kostka Neumann,N/Neumann_Stanislav_1875_1947,118587366
http://www.wikidata.org/entity/Q339676,Ferdinand Laub,L/Laub_Ferdinand_1832_1875,116865407
http://www.wikidata.org/entity/Q342124,Đura Jakšić,J/Jaksic_Djuro_1832_1878,11937756X
http://www.wikidata.org/entity/Q344363,Kálmán Ghyczy,G/Ghyczy_Koloman_1808_1888,144045680
http://www.wikidata.org/entity/Q347602,Adalbert Nikolaus Fuchs,F/Fuchs_Adalbert_1814_1886,136001270
http://www.wikidata.org/entity/Q347611,Vítězslav Novák,N/Novak_Vitezslav_1870_1949,119095165
http://www.wikidata.org/entity/Q347627,Adalbert Regli,R/Regli_Adalbert_1800_1881,1016631081
http://www.wikidata.org/entity/Q354531,Adele von Gunesch,G/Gunesch_Adele_1832_1873,136969232
http://www.wikidata.org/entity/Q360871,Adolf Bauer,B/Bauer_Adolf_1855_1919,11608376X
http://www.wikidata.org/entity/Q361212,Adolf Dauthage,D/Dauthage_Adolf_1825_1883,133233170
http://www.wikidata.org/entity/Q361361,Adolf Eigl,E/Eigl_Adolf_1883_1958,1065818262
http://www.wikidata.org/entity/Q362709,Adolf Ignaz Mautner von Markhof,M/Mautner-Markhof_Adolf-Ignaz_1801_1889,137978847
http://www.wikidata.org/entity/Q363106,Eisik Hirsch Weiss,W/Weiss_Eisik-Hirsch_1815_1905,124721222
http://www.wikidata.org/entity/Q364035,Adolf Ruhmann,R/Ruhmann_Adolf_1832_1920,1028815883
http://www.wikidata.org/entity/Q370800,Ferdinand Schmutzer,S/Schmutzer_Ferdinand_1870_1928,118760017
http://www.wikidata.org/entity/Q376805,Konstantin Jovanovič,J/Jovanovic_Kosta_1849_1923,128447370
http://www.wikidata.org/entity/Q429901,Mihael Napotnik,N/Napotnik_Michael_1850_1922,119243172
http://www.wikidata.org/entity/Q432013,Albert von Mensdorff-Pouilly-Dietrichstein,M/Mensdorff-Pouilly-Dietrichstein_Albert_1861_1945,117566993
http://www.wikidata.org/entity/Q434061,Franz V.,F/Franz_Ferdinand-Geminian_1819_1875,118702939
http://www.wikidata.org/entity/Q434073,Immanuel Löw,L/Loew_Immanuel_1854_1944,117162639
http://www.wikidata.org/entity/Q437001,Ernst August von Hannover,C/Cumberland_Ernst-August_1845_1923,131435027
http://www.wikidata.org/entity/Q439632,Anton Foerster,F/Foerster_Anton_1837_1926,137668406
http://www.wikidata.org/entity/Q447124,Alfons Czibulka,C/Czibulka_Alfons_1842_1894,116779128
http://www.wikidata.org/entity/Q453536,Ivan Mažuranić,M/Mazuranic_Ivan_1814_1890,118919083
http://www.wikidata.org/entity/Q456099,Carl Millöcker,M/Milloecker_Karl_1842_1899,119208946
http://www.wikidata.org/entity/Q461296,Antonio Bazzini,B/Bazzini_Antonio_1818_1897,116097701
http://www.wikidata.org/entity/Q464829,Gustav,H/Hessen-Homburg_Gustav-Adolph-Friedrich_1781_1848,135944295
http://www.wikidata.org/entity/Q469996,József Eötvös,E/Eoetvoes_Joseph_1813_1871,118959379
http://www.wikidata.org/entity/Q472270,Max Nordau,N/Nordau_Max_1849_1923,118588583
http://www.wikidata.org/entity/Q473551,Stanisław Ruziewicz,R/Ruziewicz_Stanislaw_1889_1941,1028855362
http://www.wikidata.org/entity/Q474552,Johann Scheffer von Leonhartshoff,S/Scheffer-Leonhardshoff_Johann-Evangelist_1795_1822,118606840
http://www.wikidata.org/entity/Q481486,Guido Beck,B/Beck_Guido_1903_1988,132765756
http://www.wikidata.org/entity/Q495756,Andreas Alois Ankwicz von Skarbek-Poslawice,A/Ankwicz_Andreas-Ludwig_1748_1836,144047187
http://www.wikidata.org/entity/Q499270,Andreas Leonhardt,L/Leonhardt_Andreas_1800_1866,134711114
http://www.wikidata.org/entity/Q502819,Andrej Einspieler,E/Einspieler_Andrej_1813_1888,143984705
http://www.wikidata.org/entity/Q502943,Andrei Kirillowitsch Rasumowski,R/Razumovsky_Andreas_1752_1836,130200875
http://www.wikidata.org/entity/Q504226,Vincent Adler,A/Adler_Vinzenz_1826_1871,143833286
http://www.wikidata.org/entity/Q508663,Pavol Országh Hviezdoslav,O/Orszagh_Pavol_1849_1921,118775405
http://www.wikidata.org/entity/Q515310,Carl Halir,H/Halir_Karl_1859_1909,116405449
http://www.wikidata.org/entity/Q522120,Stephan Burián,B/Burian-Rajecz_Stefan_1851_1922,124541755
http://www.wikidata.org/entity/Q531210,Julius Mařák,M/Marak_Julius_1832_1899,121859746
http://www.wikidata.org/entity/Q532425,Anton Hlávacek,H/Hlavacek_Anton_1842_1926,116917814
http://www.wikidata.org/entity/Q540177,Wincenty Witos,W/Witos_Wincenty_1874_1945,119513870
http://www.wikidata.org/entity/Q541895,Marian Smoluchowski,S/Smoluchowski-Smolan_Marian-Wilhelm-Teofil_1872_1917,118615084
http://www.wikidata.org/entity/Q542405,Alois Riehl,R/Riehl_Alois-Adolf_1844_1924,118600826
http://www.wikidata.org/entity/Q547655,Tina Blau,B/Blau-Lang_Tina_1845_1916,119270056
http://www.wikidata.org/entity/Q550639,Emil Nikolaus von Reznicek,R/Reznicek_Emil-Josef-Nikolaus_1860_1945,118744798
http://www.wikidata.org/entity/Q554266,Kazimierz Sichulski,S/Sichulski_Kazimierz_1879_1942,135612411
http://www.wikidata.org/entity/Q555588,Włodzimierz Stożek,S/Stozek_Wlodzimierz-Antoni_1883_1941,1046075926
http://www.wikidata.org/entity/Q560904,Anna Hottner-Grefe,H/Hottner-Grefe_Anna_1867_1946,128095229
http://www.wikidata.org/entity/Q566511,Friedrich Heinrich Suso Denifle,D/Denifle_Heinrich-Seuse_1844_1905,119161699
http://www.wikidata.org/entity/Q566511,Friedrich Heinrich Suso Denifle,D/Denifle_Heinrich-Suso_1844_1905,119161699
http://www.wikidata.org/entity/Q579856,Johann Ender,E/Ender_Johann-Nepomuk_1793_1854,116476931
http://www.wikidata.org/entity/Q589538,Anton Gassner,G/Gassner_Anton_1851_1924,13637493X
http://www.wikidata.org/entity/Q28857144,Carl Reichert,R/Reichert_Karl-Friedrich-Wilhelm_1851_1922,1027638856
http://www.wikidata.org/entity/Q61194398,Zwi Hirsch Ornstein,O/Ornstein_Zwi-Hirsch__1888,1024827046
http://www.wikidata.org/entity/Q61194462,Josef Schnirer,S/Schnirer_Josef_1888_,1031682473
http://www.wikidata.org/entity/Q61197714,Franz Josef Dürauer,D/Duerauer_Franz-Josef_1854_1895,143829149
http://www.wikidata.org/entity/Q61197719,P. Gislar Egerer,E/Egerer_Gislar_1844_1911,143982656
http://www.wikidata.org/entity/Q61197720,P. Johann Bapt. Egger,E/Egger_Johann-Bapt_1868_1925,143669044
http://www.wikidata.org/entity/Q61197724,Helene Erdődy,E/Erdoedy_Helene_1831_1932,143990373
http://www.wikidata.org/entity/Q61197728,Hans Feigl,F/Feigl_Hans_1869_1937,11643659X
http://www.wikidata.org/entity/Q61197747,P. Edmund Hager,H/Hager_Edmund_1829_1906,120121115
http://www.wikidata.org/entity/Q61197777,Käthe Horzeyschy,H/Horzeyschy_Kaethe_1870_1947,1012127761
http://www.wikidata.org/entity/Q61197782,P. Hugo Huwyler,H/Huwyler_Hugo_1878_1915,1012246701
http://www.wikidata.org/entity/Q61197813,Fr. Gerhard Maria Kahl,K/Kahl_Fr-Gerhard-Maria_1866_1934,126679487
http://www.wikidata.org/entity/Q61197829,Sophie von Khuenberg,K/Khuenberg_Sophie_1863_1917,116168439
http://www.wikidata.org/entity/Q61197868,Anton Kölmel,K/Koelmel_Anton_1844_1900,1013808274
http://www.wikidata.org/entity/Q61197870,Robert Köpl,K/Koepl_Robert_1796_1878,120624885
http://www.wikidata.org/entity/Q61197881,Benedikt Korčian,K/Korcian_Benedikt_1840_1912,101399132X
http://www.wikidata.org/entity/Q61197883,Eduard Cramolini,K/Kramolin_Eduard_1807_1881,135872928
http://www.wikidata.org/entity/Q61197902,Ivan Krnic,K/Krnic_Ivan_1878_1937,1017836302
http://www.wikidata.org/entity/Q61197904,Josef von Kronenfels,K/Kronenfels_Josef_1776_1852,1017836124
http://www.wikidata.org/entity/Q61197911,Michael Kundegraber,K/Kundegraber_Michael_1844_1887,1017794367
http://www.wikidata.org/entity/Q61197922,Rudolf Kuschar,K/Kuschar_Rudolf_1855_1929,101775800X
http://www.wikidata.org/entity/Q61197944,Johanna Langer-Schroll,L/Langer-Schroll_Johanna_1850_1926,1014451833
http://www.wikidata.org/entity/Q61197952,August Paul Leder,L/Leder_August-Paul_1870_1930,127721843
http://www.wikidata.org/entity/Q61197983,Antonie Löwy,L/Loewy_Antonie_1861_1940,130172642
http://www.wikidata.org/entity/Q61197996,P. Linus Mader,M/Mader_Linus_1848_1930,1020054662
http://www.wikidata.org/entity/Q61197999,Robert Alois Mayer,M/Maier_Robert-Alois_1884_1935,1021164240
http://www.wikidata.org/entity/Q61198001,Sebastian Mayr,M/Maier_Sebastian_1845_1934,1020261234
http://www.wikidata.org/entity/Q61198005,Ludwig Freiherr von Mandell,M/Mandell_Ludwig_1784_1848,1020690429
http://www.wikidata.org/entity/Q61198016,Thomas Marzik,M/Marzik_Thomas_1810_1855,1020900059
http://www.wikidata.org/entity/Q61198059,Elise Mühringer,M/Muehringer_Elise_1844_1890,1023722283
http://www.wikidata.org/entity/Q61198061,Otto Müller-Martini,M/Mueller-Martini_Otto_1870_1942,1023715694
http://www.wikidata.org/entity/Q61198068,P. Michael Nagnzaun,N/Nagnzaun_Michael_1789_1860,1024094987
http://www.wikidata.org/entity/Q61198087,Josef Freiherr von Neustädter,N/Neustaedter_Josef_1796_1866,1024435121
http://www.wikidata.org/entity/Q61198087,Josef Freiherr von Neustädter,N/Neustaedter_Josef_1796_1866,1056149388
http://www.wikidata.org/entity/Q61198095,Viktor Niesiołowski von Niesiołowice,N/Niesiolowski-Niesiolowice_Viktor_1868_1945,117016853
http://www.wikidata.org/entity/Q61198107,P. Rudolf Freiherr von Oberkamp,O/Oberkamp_Rudolf_1825_1905,131907476
http://www.wikidata.org/entity/Q61198125,Sándor Pajor,P/Pajor_Sandor_1861_1935,1024917363
http://www.wikidata.org/entity/Q61198140,Franz Xaver Bohuslav Petera,P/Petera_Franz-Xaver-Bohuslav_1798_1877,1025862783
http://www.wikidata.org/entity/Q61198148,Karl Hugo Pettersch,P/Pettersch_Karl-Hugo_1850_1904,1025884396
http://www.wikidata.org/entity/Q61198155,Maria Samuela Piksa,P/Piksa_Maria-Samuela_1849_1938,1026071607
http://www.wikidata.org/entity/Q61198156,Pietro Pillepich,P/Pillepich_Pietro_1886_1932,1026076323
http://www.wikidata.org/entity/Q61198172,Ferdinande Pollak,P/Polak_Ferdinande_1854_1915,116281359
http://www.wikidata.org/entity/Q61198178,Aca Popović,P/Popovic_Aca_1828_1894,1026453933
http://www.wikidata.org/entity/Q61198179,Josef Porubský,P/Porubsky_Josef_1811_1900,1026534925
http://www.wikidata.org/entity/Q61198188,Anton von Prokosch,P/Prokosch_Anton_1817_1878,1026908752
http://www.wikidata.org/entity/Q61198192,Aladar Guido Przedak,P/Przedak_Aladar-Guido_1857_1926,1026912210
http://www.wikidata.org/entity/Q61198193,P. Petrus Pümpel,P/Puempel_Petrus_1772_1836,1027030602
http://www.wikidata.org/entity/Q61198201,Simon Rabeder,R/Rabeder_Simon_1862_1941,1027135064
http://www.wikidata.org/entity/Q61198211,Hugo Ranzenberger,R/Ranzenberger_Hugo_1852_1896,116330333
http://www.wikidata.org/entity/Q61198212,Gherasim Raţ,R/Rat_Gherasim_1793_1850,1027434703
http://www.wikidata.org/entity/Q61198221,P. Johannes Reinthaler,R/Reinthaler_Johannes_1824_1862,102772051X
http://www.wikidata.org/entity/Q61198228,Georg Reitter,R/Reitter_Georg_1898_1944,174330170
http://www.wikidata.org/entity/Q61198258,Jenny Ris,R/Ris_Jenny_1860_1925,116557915
http://www.wikidata.org/entity/Q61198262,P. Klemens Röbl,R/Roebl_Klemens_1885_1950,1028176910
http://www.wikidata.org/entity/Q61198271,Karel Jan Rohan,R/Rohan_Karel-Jan_1852_1920,1028247532
http://www.wikidata.org/entity/Q61198280,Jan Křtitel Roškot,R/Roskot_Jan-Krtitel_1832_1905,1028433557
http://www.wikidata.org/entity/Q61198294,Alfred Rottauscher von Malata,R/Rottauscher-Malata_Alfred_1888_1926,1028661924
http://www.wikidata.org/entity/Q61198309,Benno Rutz,R/Rutz_Benno_1870_1939,137683138
http://www.wikidata.org/entity/Q61198335,Giuseppe Scaramella,S/Scaramella_Giuseppe_1761_1844,1029492220
http://www.wikidata.org/entity/Q61198342,Hugo Schäfer,S/Schaefer_Hugo_1879_1945,1029499527
http://www.wikidata.org/entity/Q61198356,Antonie Schickh,S/Schickh_Antonie_1808_1870,1029896925
http://www.wikidata.org/entity/Q61198357,Heinrich Josef Schiel,S/Schiel_Heinrich-Josef_1812_1872,1029900639
http://www.wikidata.org/entity/Q61198381,Karl Heinrich Schlenk,S/Schlenk_Karl-Heinrich_1856_1924,1030033692
http://www.wikidata.org/entity/Q61198400,Karl Florian Schmid,S/Schmid_Karl-Florian_1823_1906,1030552576
http://www.wikidata.org/entity/Q61198401,Koloman Schmid,S/Schmid_Koloman_1829_1905,1030553122
http://www.wikidata.org/entity/Q61198428,Hermine Schmutzer,S/Schmutzer_Hermine_1853_1927,1031231498
http://www.wikidata.org/entity/Q61198432,Friedrich Schnabl,S/Schnabl_Friedrich_1842_1917,1031331263
http://www.wikidata.org/entity/Q61198443,Max Karl Hugo Freiherr von Schnehen,S/Schnehen_Max-Karl-Hugo_1864_1931,1031448799
http://www.wikidata.org/entity/Q61198450,Alois Schnitzer,S/Schnitzer_Alois_1789_1867,1031683283
http://www.wikidata.org/entity/Q61198503,Franz Schöllnast,S/Schoellnast_Franz_1775_1844,1031840702
http://www.wikidata.org/entity/Q61198544,P. Hyazinth Maria Schönberger,S/Schoenberger_Hyazinth-Maria_1818_1887,1031947558
http://www.wikidata.org/entity/Q61198552,Philippine Schönbichler,S/Schoenbichler_Philippine_1855_1910,1031949852
http://www.wikidata.org/entity/Q61198565,Ludwig Freiherr von Schönnermarck,S/Schoenermark_Ludwig_1776_1832,1031953647
http://www.wikidata.org/entity/Q61198591,Joseph Schönherr,S/Schoenherr_Joseph_1809_1833,1032097264
http://www.wikidata.org/entity/Q61198642,Leopold Schoibl,S/Schoibl_Leopold_1786_1856,103221340X
http://www.wikidata.org/entity/Q61198656,Johann Emil Scholtz von Matheócz,S/Scholtz-Matheocz_Johann-Emil_1828_1910,1032231653
http://www.wikidata.org/entity/Q61198740,Max Schramek,S/Schramek_Max_1879_1917,128066210
http://www.wikidata.org/entity/Q61198767,Petrus Schreiblmayr,S/Schreiblmayr_Petrus_1840_1902,133114570
http://www.wikidata.org/entity/Q61198814,Franz Xav. Schreiter,S/Schreiter_Franz-Xav_1801_1872,103281425X
http://www.wikidata.org/entity/Q61198828,Franz Sal. von Schreyber,S/Schreyber_Franz-Sal_1796_1874,103282834X
http://www.wikidata.org/entity/Q61198912,Vincenz Freiherr von Schrott,S/Schrott_Vincenz_1794_1854,1032940883
http://www.wikidata.org/entity/Q61198917,Heinz Schrottenbach,S/Schrottenbach_Heinz_1885_1932,1032940980
http://www.wikidata.org/entity/Q61198963,Jakob Abraham Schütz,S/Schuetz_Jakob-Abraham_1817_1898,103312298X
http://www.wikidata.org/entity/Q61199085,Caroline Schwach,S/Schwach_Caroline_1841_1902,1033342912
http://www.wikidata.org/entity/Q61199142,Sigismund Schwarz,S/Schwarz_Sigismund_1849_1919,1033472115
http://www.wikidata.org/entity/Q61199224,Johann Franz von Schwind,S/Schwind_Johann-Franz_1752_1818,1018145168
http://www.wikidata.org/entity/Q61199278,Stanislaus Graf Sedlnitzky-Odrowas von Choltic,S/Sedlnitzky-Odrowas-Choltic_Stanislaus_1836_1913,1033581054
http://www.wikidata.org/entity/Q61199373,Friedrich Anton Semeleder,S/Semeleder_Friedrich-Anton_1832_1901,1033735248
http://www.wikidata.org/entity/Q61199377,Johann Bapt. Semelrock,S/Semelrock_Johann-Bapt_1827_1871,121101770
http://www.wikidata.org/entity/Q61199387,Friedrich Freiherr Seovaud de la Bastide,S/Seovaud-Bastide_Friedrich_1759_1838,1033807265
http://www.wikidata.org/entity/Q61199433,Rüdiger Seutter von Loetzen,S/Seutter-Loetzen_Ruediger_1873_1940,1033829021
http://www.wikidata.org/entity/Q61199438,Franz Friedrich Ševčík,S/Sevcik_Franz-Friedrich_1824_1896,1033831093
http://www.wikidata.org/entity/Q61199485,Friedrich Sieghartner,S/Sighartner_Friedrich_1818_1905,1033997579
http://www.wikidata.org/entity/Q61199506,Franz Josef Graf von Silva-Tarouca,S/Silva-Tarouca_Franz-Josef_1858_1936,1034112767
http://www.wikidata.org/entity/Q61199512,P. Archangelus Simeoner,S/Simeoner_Archangelus_1853_1930,103411588X
http://www.wikidata.org/entity/Q61199588,Luidj Skakoc,S/Skakoc_Luidj_1758_1842,1034766937
http://www.wikidata.org/entity/Q61199634,Vincenz Slavík,S/Slavik_Vincenz_1844_1925,1034799606
http://www.wikidata.org/entity/Q61199693,Franz Josef Sobeck,S/Sobek_Franz-Josef_1813_1880,103485254X
http://www.wikidata.org/entity/Q61199711,Clara Adelheid Sockl,S/Sockl_Clara-Adelheid_1822_1861,1034862936
http://www.wikidata.org/entity/Q61199770,Miksa Soltész,S/Soltesz_Miksa_1830_1864,1035218798
http://www.wikidata.org/entity/Q15847524,Siegmund Aichhorn,A/Aichhorn_Sigmund_1814_1892,13167840X
http://www.wikidata.org/entity/Q15829879,Alfons Bohumil Šťastný,S/Stastny_Alfons-Bohumil_1866_1922,1035686929
http://www.wikidata.org/entity/Q15829902,Anna Řeháková,R/Rehakova_Anna_1850_1937,1027622313
http://www.wikidata.org/entity/Q15829916,Antonín Pavlíček,P/Pavlicek_Antonin_1838_1909,1025611268
http://www.wikidata.org/entity/Q15829921,Anton Dobroslav Svoboda,S/Svoboda_Anton-Dobroslav_1861_1922,1049358856
http://www.wikidata.org/entity/Q15829975,Emanuel Cenkov,S/Stehlik-Cenkow-Treustaett_Emanuel_1868_1940,1036142566
http://www.wikidata.org/entity/Q15830003,František Augustin Slavík,S/Slavik_Frantisek-Augustin_1846_1919,129022853
http://www.wikidata.org/entity/Q15830071,František Vladimír Vykoukal,V/Vykoukal_Frantisek-V_1857_1933,1206896701
http://www.wikidata.org/entity/Q15830115,Hynek Kollmann,K/Kollmann_Hynek_1863_1938,12921762X
http://www.wikidata.org/entity/Q15830154,Jan Nebeský,N/Nebesky_Jan_1880_1944,136109381
http://www.wikidata.org/entity/Q15830162,Jan Spáčil-Žeranovský,S/Spacil_Jan_1857_1905,1035349884
http://www.wikidata.org/entity/Q15830263,Josef Reinsberg,R/Reinsberg_Josef_1844_1930,
http://www.wikidata.org/entity/Q15830347,Karel Rozek,R/Rozek_Karel_1876_1913,1028690509
http://www.wikidata.org/entity/Q15830363,Karel Štěpánek,S/Stepanek_Karel_1863_1932,1036468186
http://www.wikidata.org/entity/Q15831258,Ondřej Schrutz,S/Schrutz_Andreas_1865_1932,1032964421
http://www.wikidata.org/entity/Q15831263,Otakar Jiráni,J/Jirani_Otakar_1879_1934,
http://www.wikidata.org/entity/Q15831307,Rudolf Sládeček,S/Sladecek_Rudolf_1857_1928,1034798731
http://www.wikidata.org/entity/Q15831342,Vojtěch Jaromír Nováček,N/Novacek_Vojtech-Jaromir_1852_1916,
http://www.wikidata.org/entity/Q15831371,Václav Ráb,R/Rab_Vaclav_1804_1838,
http://www.wikidata.org/entity/Q15844616,Sándor Schmidt,S/Schmid_Sandor_1855_1904,
http://www.wikidata.org/entity/Q15862573,Therese Saal,S/Saal_Therese_1782_1855,136752918
http://www.wikidata.org/entity/Q15941899,Ludomił German,G/German_Ludomir_1851_1920,1023774267
http://www.wikidata.org/entity/Q15961863,Imre Szenczy,S/Szenczy_Imre-Jozsef_1798_1860,1051016622
http://www.wikidata.org/entity/Q15980378,Josip Gostinčar,G/Gostincar_Josip_1860_1942,1011383403
http://www.wikidata.org/entity/Q16003126,Joseph Carl Bernard,B/Bernard_Karl-Josef_1786_1850,116136812
http://www.wikidata.org/entity/Q16034264,Ludwig Haber von Linsberg,H/Haber-Linsberg_Louis_1804_1892,136509746
http://www.wikidata.org/entity/Q16061341,Cosmus Schindler,S/Schindler_Cosmus_1860_1950,1029913129
http://www.wikidata.org/entity/Q16063153,Giovan Francesco Locatelli,L/Locatelli_Gian-Francesco_1810_1882,1019985755
http://www.wikidata.org/entity/Q16111329,Josip Lang,L/Lang_Josip_1857_1924,1017536066
http://www.wikidata.org/entity/Q16112045,Antun Kukuljević Sakcinski,K/Kukuljevic_Antun_1776_1851,
http://www.wikidata.org/entity/Q16164380,Teodor Bohosiewicz,B/Bohosiewicz_Teodor_1867_1948,
http://www.wikidata.org/entity/Q16526559,Adolf Theodor Haase,H/Haase_Adolf-Theodor_1802_1870,136780407
http://www.wikidata.org/entity/Q16550412,Domenico Ronzani,R/Ronzani_Domenico_1803_1868,115832173
http://www.wikidata.org/entity/Q16557510,Henryk Igncy Suchecki,S_42/Suchecki_Henryk-Ignacy_1811_1872,117365351
http://www.wikidata.org/entity/Q16596696,Robert Rychtrmoc,R/Rychtrmoc_Robert_1875_1945,1028967438
http://www.wikidata.org/entity/Q16602070,János Suhayda,S_42/Suhayda_Janos_1818_1881,1049206665
http://www.wikidata.org/entity/Q16602070,János Suhayda,S/Suhayda_Janos_1818_1881,1049206665
http://www.wikidata.org/entity/Q16629253,Gyula Városy,V/Varosy-Veszprem_Gyula_1846_1910,
http://www.wikidata.org/entity/Q16649910,Josef Gustav Mraczek,M/Mraczek_Joseph-Gustav_1878_1944,124732720
http://www.wikidata.org/entity/Q16680128,Julian Niedzielski,N/Niedzielski_Julian_1849_1901,1024511995
http://www.wikidata.org/entity/Q16737373,Matevž Ravnikar,R/Ravnikar_Matevz_1802_1864,1027504698
