item,itemLabel,oeblid
http://www.wikidata.org/entity/Q221799,Janez Baptist Novak,N/Novak_Janez_1756_1833
http://www.wikidata.org/entity/Q223249,Julius von Payer,P/Payer_Julius_1841_1915
http://www.wikidata.org/entity/Q215606,Ludwig Winder,W/Winder_Ludwig_1889_1946
http://www.wikidata.org/entity/Q245311,Zygmunt Ajdukiewicz,A/Ajdukiewicz_Siegmund_1861_1917
http://www.wikidata.org/entity/Q241981,Michael Blümelhuber,B/Bluemelhuber_Michael_1865_1936
http://www.wikidata.org/entity/Q241524,Paul Gautsch von Frankenthurn,G/Gautsch-Frankenthurn_Paul_1851_1918
http://www.wikidata.org/entity/Q234002,Marie Valerie von Österreich,M/Maria-Valerie__1868_1924
http://www.wikidata.org/entity/Q246412,Giacomo Monico,M/Monico_Jacopo_1778_1851
http://www.wikidata.org/entity/Q256913,Juraj Palkovič,P/Palkovic_Juraj_1763_1835
http://www.wikidata.org/entity/Q240216,Jaroslav Palliardi,P/Palliardi_Jaroslav_1861_1922
http://www.wikidata.org/entity/Q240963,Giuditta Pasta,P/Pasta_Giuditta-Maria-Costanza_1797_1865
http://www.wikidata.org/entity/Q265340,Karl von Blaas,B/Blaas_Karl_1815_1894
http://www.wikidata.org/entity/Q271731,Ema Destinová,D/Destinn_Emmy_1878_1930
http://www.wikidata.org/entity/Q267137,Olha Kobyljanska,K/Kobyljanska_Olga_1863_1942
http://www.wikidata.org/entity/Q263569,Joseph Anton Koch,K/Koch_Josef-Anton_1768_1839
http://www.wikidata.org/entity/Q257852,Maria Konopnicka,K/Konopnicka_Maria_1842_1910
http://www.wikidata.org/entity/Q258960,Karolína Světlá,M/Muzakova_Johanka_1830_1899
http://www.wikidata.org/entity/Q290902,Wojciech Bogusławski,B/Boguslawski_Adalbert_1757_1829
http://www.wikidata.org/entity/Q287812,Carlotta Grisi,G/Grisi_Carlotta_1821_1899
http://www.wikidata.org/entity/Q286154,Kálmán Lázár,L/Lazar-Szarhegy_Kalman_1827_1874
http://www.wikidata.org/entity/Q288869,Johann Ladislaus Pyrker,P/Pyrker-Felsoe-Eoer_Johann-Ladislaus_1772_1847
http://www.wikidata.org/entity/Q291943,Teresa Stolz,S/Stolz_Teresa_1834_1902
http://www.wikidata.org/entity/Q303964,Károly Thern,T/Thern_Karl_1817_1886
http://www.wikidata.org/entity/Q324126,Rodolphe Ernst,E/Ernst_Rodolphe_1854_
http://www.wikidata.org/entity/Q332462,Iwan Franko,F/Franko_Ivan_1856_1916
http://www.wikidata.org/entity/Q329515,Karel Hašler,H/Hasler_Karel_1879_1941
http://www.wikidata.org/entity/Q328536,Eduard Jäger von Jaxtthal,J/Jaeger-Jaxthal_Eduard_1818_1884
http://www.wikidata.org/entity/Q325467,Karl Klietsch,K/Klic_Karel_1841_1926
http://www.wikidata.org/entity/Q324683,Johann Peter Krafft,K/Krafft_Johann-Peter_1780_1856
http://www.wikidata.org/entity/Q322818,Josef Plachutta,P/Plachutta_Josef_1827_1883
http://www.wikidata.org/entity/Q314019,Ignaz Josef Pleyel,P/Pleyel_Ignaz-Josef_1757_1831
http://www.wikidata.org/entity/Q311387,Anton Reicha,R/Reicha_Anton-Josef_1770_1836
http://www.wikidata.org/entity/Q320017,Carl Schlechter,S/Schlechter_Karl_1874_1918
http://www.wikidata.org/entity/Q328273,Mieczysław Sołtys,S/Soltys_Mieczyslaw-Tadeusz_1863_1929
http://www.wikidata.org/entity/Q326540,Camillo Walzel,W/Walzel_Camillo_1829_1895
http://www.wikidata.org/entity/Q331334,Karl Weigl,W/Weigl_Karl_1881_1949
http://www.wikidata.org/entity/Q360871,Adolf Bauer,B/Bauer_Adolf_1855_1919
http://www.wikidata.org/entity/Q361212,Adolf Dauthage,D/Dauthage_Adolf_1825_1883
http://www.wikidata.org/entity/Q337925,Juraj Dobrila,D/Dobrila_Juraj_1812_1882
http://www.wikidata.org/entity/Q361361,Adolf Eigl,E/Eigl_Adolf_1883_1958
http://www.wikidata.org/entity/Q347602,Adalbert Nikolaus Fuchs,F/Fuchs_Adalbert_1814_1886
http://www.wikidata.org/entity/Q344363,Kálmán Ghyczy,G/Ghyczy_Koloman_1808_1888
http://www.wikidata.org/entity/Q354531,Adele von Gunesch,G/Gunesch_Adele_1832_1873
http://www.wikidata.org/entity/Q342124,Đura Jakšić,J/Jaksic_Djuro_1832_1878
http://www.wikidata.org/entity/Q339676,Ferdinand Laub,L/Laub_Ferdinand_1832_1875
http://www.wikidata.org/entity/Q362709,Adolf Ignaz Mautner von Markhof,M/Mautner-Markhof_Adolf-Ignaz_1801_1889
http://www.wikidata.org/entity/Q338826,Stanislav Kostka Neumann,N/Neumann_Stanislav_1875_1947
http://www.wikidata.org/entity/Q347611,Vítězslav Novák,N/Novak_Vitezslav_1870_1949
http://www.wikidata.org/entity/Q347627,Adalbert Regli,R/Regli_Adalbert_1800_1881
http://www.wikidata.org/entity/Q337311,Antonio Rosmini,R/Rosmini-Serbati_Antonio_1797_1855
http://www.wikidata.org/entity/Q363106,Eisik Hirsch Weiss,W/Weiss_Eisik-Hirsch_1815_1905
http://www.wikidata.org/entity/Q376805,Konstantin Jovanovič,J/Jovanovic_Kosta_1849_1923
http://www.wikidata.org/entity/Q364035,Adolf Ruhmann,R/Ruhmann_Adolf_1832_1920
http://www.wikidata.org/entity/Q370800,Ferdinand Schmutzer,S/Schmutzer_Ferdinand_1870_1928
http://www.wikidata.org/entity/Q437001,Ernst August von Hannover,C/Cumberland_Ernst-August_1845_1923
http://www.wikidata.org/entity/Q447124,Alfons Czibulka,C/Czibulka_Alfons_1842_1894
http://www.wikidata.org/entity/Q439632,Anton Foerster,F/Foerster_Anton_1837_1926
http://www.wikidata.org/entity/Q434061,Franz V.,F/Franz_Ferdinand-Geminian_1819_1875
http://www.wikidata.org/entity/Q434073,Immanuel Löw,L/Loew_Immanuel_1854_1944
http://www.wikidata.org/entity/Q432013,Albert von Mensdorff-Pouilly-Dietrichstein,M/Mensdorff-Pouilly-Dietrichstein_Albert_1861_1945
http://www.wikidata.org/entity/Q429901,Mihael Napotnik,N/Napotnik_Michael_1850_1922
http://www.wikidata.org/entity/Q453536,Ivan Mažuranić,M/Mazuranic_Ivan_1814_1890
http://www.wikidata.org/entity/Q461296,Antonio Bazzini,B/Bazzini_Antonio_1818_1897
http://www.wikidata.org/entity/Q481486,Guido Beck,B/Beck_Guido_1903_1988
http://www.wikidata.org/entity/Q469996,József Eötvös,E/Eoetvoes_Joseph_1813_1871
http://www.wikidata.org/entity/Q464829,Gustav,H/Hessen-Homburg_Gustav-Adolph-Friedrich_1781_1848
http://www.wikidata.org/entity/Q456099,Carl Millöcker,M/Milloecker_Karl_1842_1899
http://www.wikidata.org/entity/Q472270,Max Nordau,N/Nordau_Max_1849_1923
http://www.wikidata.org/entity/Q473551,Stanisław Ruziewicz,R/Ruziewicz_Stanislaw_1889_1941
http://www.wikidata.org/entity/Q474552,Johann Scheffer von Leonhartshoff,S/Scheffer-Leonhardshoff_Johann-Evangelist_1795_1822
http://www.wikidata.org/entity/Q504226,Vincent Adler,A/Adler_Vinzenz_1826_1871
http://www.wikidata.org/entity/Q495756,Andreas Alois Ankwicz von Skarbek-Poslawice,A/Ankwicz_Andreas-Ludwig_1748_1836
http://www.wikidata.org/entity/Q502819,Andrej Einspieler,E/Einspieler_Andrej_1813_1888
http://www.wikidata.org/entity/Q499270,Andreas Leonhardt,L/Leonhardt_Andreas_1800_1866
http://www.wikidata.org/entity/Q502943,Andrei Kirillowitsch Rasumowski,R/Razumovsky_Andreas_1752_1836
http://www.wikidata.org/entity/Q522120,Stephan Burián,B/Burian-Rajecz_Stefan_1851_1922
http://www.wikidata.org/entity/Q515310,Carl Halir,H/Halir_Karl_1859_1909
http://www.wikidata.org/entity/Q532425,Anton Hlávacek,H/Hlavacek_Anton_1842_1926
http://www.wikidata.org/entity/Q531210,Julius Mařák,M/Marak_Julius_1832_1899
http://www.wikidata.org/entity/Q508663,Pavol Országh Hviezdoslav,O/Orszagh_Pavol_1849_1921
http://www.wikidata.org/entity/Q547655,Tina Blau,B/Blau-Lang_Tina_1845_1916
http://www.wikidata.org/entity/Q560904,Anna Hottner-Grefe,H/Hottner-Grefe_Anna_1867_1946
http://www.wikidata.org/entity/Q550639,Emil Nikolaus von Reznicek,R/Reznicek_Emil-Josef-Nikolaus_1860_1945
http://www.wikidata.org/entity/Q542405,Alois Riehl,R/Riehl_Alois-Adolf_1844_1924
http://www.wikidata.org/entity/Q554266,Kazimierz Sichulski,S/Sichulski_Kazimierz_1879_1942
http://www.wikidata.org/entity/Q541895,Marian Smoluchowski,S/Smoluchowski-Smolan_Marian-Wilhelm-Teofil_1872_1917
http://www.wikidata.org/entity/Q555588,Włodzimierz Stożek,S/Stozek_Wlodzimierz-Antoni_1883_1941
http://www.wikidata.org/entity/Q540177,Wincenty Witos,W/Witos_Wincenty_1874_1945
http://www.wikidata.org/entity/Q566511,Friedrich Heinrich Suso Denifle,D/Denifle_Heinrich-Seuse_1844_1905
http://www.wikidata.org/entity/Q566511,Friedrich Heinrich Suso Denifle,D/Denifle_Heinrich-Suso_1844_1905
http://www.wikidata.org/entity/Q579856,Johann Ender,E/Ender_Johann-Nepomuk_1793_1854
http://www.wikidata.org/entity/Q589538,Anton Gassner,G/Gassner_Anton_1851_1924
http://www.wikidata.org/entity/Q574871,Hartmann Grisar,G/Grisar_Hartmann_1845_1932
http://www.wikidata.org/entity/Q589904,Anton Günther,G/Guenther_Anton_1876_1937
http://www.wikidata.org/entity/Q589987,Anton Haizinger,H/Haizinger_Anton_1796_1869
http://www.wikidata.org/entity/Q591073,Anton Kleinoscheg,K/Kleinoscheg_Anton_1821_1897
http://www.wikidata.org/entity/Q563853,Anna von Lucam,L/Lucam_Anna_1840_1921
http://www.wikidata.org/entity/Q593112,Bernát Munkácsi,M/Munkacsi_Bernat_1860_1937
http://www.wikidata.org/entity/Q592606,Anton Petter,P/Petter_Anton_1781_1858
http://www.wikidata.org/entity/Q571203,Karel Poláček,P/Polacek_Karel_1892_1944
http://www.wikidata.org/entity/Q592950,Anton Poschacher (1841–1904),P/Poschacher_Anton_1841_1904
http://www.wikidata.org/entity/Q593408,Anton Renk,R/Renk_Anton_1871_1906
http://www.wikidata.org/entity/Q592694,Johann Michael Sattler,S/Sattler_Johann-Michael_1786_1847
http://www.wikidata.org/entity/Q589206,Anton Ernst von Schaffgotsch,S/Schaffgotsch_Johann-Anton-Ernst_1804_1870
http://www.wikidata.org/entity/Q591809,Anton Martin Slomšek,S/Slomsek_Anton-Martin_1800_1862
http://www.wikidata.org/entity/Q582421,Árpád Tóth,T/Toth_Arpad_1886_1928
http://www.wikidata.org/entity/Q620193,Aleardo Aleardi,A/Aleardi_Aleardo_1812_1878
http://www.wikidata.org/entity/Q596240,Anton von Heffter,H/Heffter_Anton_1777_1844
http://www.wikidata.org/entity/Q599629,Gustav Heinrich,H/Heinrich_Gustav_1845_1922
http://www.wikidata.org/entity/Q599637,Boldizsár Horvát,H/Horvat_Boldizsar_1822_1898
http://www.wikidata.org/entity/Q608589,Antonín Mánes,M/Manes_Antonin_1784_1843
http://www.wikidata.org/entity/Q613421,Adolf von Rhemen zu Barensfeld,R/Rhemen-Barensfeld_Adolf_1855_1932
http://www.wikidata.org/entity/Q596386,Anton von Rosas,R/Rosas_Anton_1790_1855
http://www.wikidata.org/entity/Q594053,Anton Schäfer,S/Schaefer_Anton_1868_1945
http://www.wikidata.org/entity/Q596470,Anton von Schmerling,S/Schmerling_Anton_1805_1893
http://www.wikidata.org/entity/Q593916,Anton Schneider,S/Schneider_Franz-Anton_1777_1820
http://www.wikidata.org/entity/Q593953,Anton Schreiner,S/Schreiner_Anton_1873_1932
http://www.wikidata.org/entity/Q608870,Martin von Schwartner,S/Schwartner_Martin_1759_1823
http://www.wikidata.org/entity/Q598097,Sylwester Sembratowicz,S/Sembratowicz_Sylvester_1836_1898
http://www.wikidata.org/entity/Q594577,Anton Straub,S/Straub_Anton_1852_1931
http://www.wikidata.org/entity/Q638183,Rudolf von Alt,A/Alt_Rudolf_1812_1905
http://www.wikidata.org/entity/Q639706,Albin Egger-Lienz,E/Egger-Lienz_Albin_1868_1926
http://www.wikidata.org/entity/Q655198,Johann Maria Philipp Frimont von Palota,F/Frimont-Palota_Johann-Maria_1759_1831
http://www.wikidata.org/entity/Q642243,Johann Wenzel Kalliwoda,K/Kalliwoda_Johann-Wenzel_1801_1866
http://www.wikidata.org/entity/Q637353,Wilhelm Kienzl,K/Kienzl_Wilhelm_1857_1941
http://www.wikidata.org/entity/Q650579,Karl zu Leiningen-Westerburg-Altleiningen,L/Leiningen-Westerburg_Karl_1819_1849
http://www.wikidata.org/entity/Q655778,Gabriel von Max,M/Max_Gabriel-Cornelius_1840_1915
http://www.wikidata.org/entity/Q655408,Franziskus von Paula Schönborn,S/Schoenborn_Franz-De-Paula_1844_1899
http://www.wikidata.org/entity/Q649081,Johann Nepomuk von Tschiderer,T/Tschiderer-Gleifheim_Johann-Nepomuk_1777_1860
http://www.wikidata.org/entity/Q679496,Josef Dachs,D/Dachs_Josef_1825_1896
http://www.wikidata.org/entity/Q672620,Jakob Dont,D/Dont_Jakob_1815_1888
http://www.wikidata.org/entity/Q678083,Armand von Dumreicher,D/Dumreicher-Oesterreicher_Armand_1845_1908
http://www.wikidata.org/entity/Q669760,Friedrich Gauermann,G/Gauermann_Friedrich_1807_1862
http://www.wikidata.org/entity/Q683558,Iwan Horbatschewskyj,H/Horbaczewski_Johann_1854_1942
http://www.wikidata.org/entity/Q680178,Józef Sebastian Pelczar,P/Pelczar_Jozef-Sebastian_1842_1924
http://www.wikidata.org/entity/Q670452,Julius Perlis,P/Perlis_Julius_1880_1913
http://www.wikidata.org/entity/Q683372,Florian Porcius,P/Porcius_Florian_1816_1906
http://www.wikidata.org/entity/Q670922,Emil Jakob Schindler,S/Schindler_Emil-Jakob_1842_1892
http://www.wikidata.org/entity/Q673664,Hans Canon,S/Straschiripka_Johann-Bapt_1829_1885
http://www.wikidata.org/entity/Q684309,László Szapáry,S/Szapary-Szapar-Muraszombat-Szecsisziget_Ladislaus_1831_1883
http://www.wikidata.org/entity/Q668481,Viktor Weber von Webenau,W/Weber-Webenau_Viktor_1861_1932
http://www.wikidata.org/entity/Q697799,Kasimir Felix Badeni,B/Badeni_Kasimir-Felix_1846_1909
http://www.wikidata.org/entity/Q716135,Dávid Baróti Szabó,B/Baroti-Szabo_David_1739_1819
http://www.wikidata.org/entity/Q711460,Franz Doppler,D/Doppler_Franz_1821_1883
http://www.wikidata.org/entity/Q697114,Cölestin Josef Ganglbauer,G/Ganglbauer_Coelestin-Josef_1817_1889
http://www.wikidata.org/entity/Q695725,Georg Hellmesberger junior,H/Hellmesberger_Georg_1830_1852
http://www.wikidata.org/entity/Q697684,Johann von Herbeck,H/Herbeck_Johann_1831_1877
http://www.wikidata.org/entity/Q689030,Konrad zu Hohenlohe-Schillingsfürst,H/Hohenlohe-Schillingsfuerst_Konrad_1863_1918
http://www.wikidata.org/entity/Q700589,Konstantin Jireček,J/Jirecek_Josef-Konstantin_1854_1918
http://www.wikidata.org/entity/Q716254,František Kaván,K/Kavan_Frantisek_1866_1941
http://www.wikidata.org/entity/Q698047,Franz Krommer,K/Krommer_Franz_1759_1831
http://www.wikidata.org/entity/Q706405,Vilém Dušan Lambl,L/Lambl_Vilem-Dusan_1824_1895
http://www.wikidata.org/entity/Q698005,Mihail Lewicki,L/Lewicki_Michael_1774_1858
http://www.wikidata.org/entity/Q694070,Felix Mottl,M/Mottl_Felix_1856_1911
http://www.wikidata.org/entity/Q714876,Soma Orlai Petrich,O/Orlai-Petrich_Soma_1822_1880
http://www.wikidata.org/entity/Q699619,Vladislav Vančura,V/Vancura_Vladislav_1891_1942
http://www.wikidata.org/entity/Q702090,Wilhelm von Österreich,W/Wilhelm_Franz-Karl_1827_1894
http://www.wikidata.org/entity/Q743785,Ladislav Josef Čelakovský,C/Celakovsky_Ladislav_1834_1902
http://www.wikidata.org/entity/Q730646,David Gruby,G/Gruby_David_1810_1898
http://www.wikidata.org/entity/Q726314,Josef Ladislav Píč,P/Pic_Josef-Ladislav_1847_1911
http://www.wikidata.org/entity/Q743202,Gjuro Pilar,P/Pilar_Djuro_1846_1893
http://www.wikidata.org/entity/Q728712,Mór Than,T/Than_Mor_1828_1899
http://www.wikidata.org/entity/Q722701,Jaroslav Vlček,V/Vlcek_Jaroslav_1860_1930
http://www.wikidata.org/entity/Q734884,Gyula Wlassics,W/Wlassics-Zalankemen_Gyula_1852_1937
http://www.wikidata.org/entity/Q781795,Franz Deym von Střítež,D/Deym-Stritez_Franz_1838_1903
http://www.wikidata.org/entity/Q761169,August Eisenmenger,E/Eisenmenger_August_1830_1907
http://www.wikidata.org/entity/Q761557,August Göllerich,G/Goellerich_August_1859_1923
http://www.wikidata.org/entity/Q761850,August Herzmansky,H/Herzmansky_August_1834_1896
http://www.wikidata.org/entity/Q792736,Ferenc Bene,B/Bene_Franz_1775_1858
http://www.wikidata.org/entity/Q827870,Berthold Dominik Lippay,L/Lippay_Bartholomaeus-Dominik_1864_1920
http://www.wikidata.org/entity/Q816990,Benedikt Pillwein,P/Pillwein_Benedikt_1779_1847
http://www.wikidata.org/entity/Q789740,Balthasar von Simunich,S/Simunich_Balthasar_1785_1861
http://www.wikidata.org/entity/Q820894,Leon Sternbach,S/Sternbach_Samuel-Leo_1864_1940
http://www.wikidata.org/entity/Q857545,Josef Durdík,D/Durdik_Josef_1837_1902
http://www.wikidata.org/entity/Q842243,Franjo Hanaman,H/Hanaman_Franjo_1878_1941
http://www.wikidata.org/entity/Q830421,Ludwig Mitteis,M/Mitteis_Ludwig_1859_1921
http://www.wikidata.org/entity/Q854253,Ferenc Pulszky,P/Pulszky-Cselfalva-Lubocz_Ferenc_1814_1897
http://www.wikidata.org/entity/Q829843,Márk Rózsavölgyi,R/Rozsavoelgyi_Mark_1789_1848
http://www.wikidata.org/entity/Q872815,Jaromír Čelakovský,C/Celakovsky_Jaromir_1846_1914
http://www.wikidata.org/entity/Q873749,Joseph von Colloredo,C/Colloredo-Mels-Wallsee_Joseph_1735_1818
http://www.wikidata.org/entity/Q868682,Győző Concha,C/Concha_Gyoezoe_1846_1933
http://www.wikidata.org/entity/Q897370,Gábor Egressy,E/Egressy_Gabriel_1808_1866
http://www.wikidata.org/entity/Q875921,Jakob Gapp,G/Gapp_Jakob_1897_1943
http://www.wikidata.org/entity/Q873178,Eduard Grégr,G/Gregr_Eduard_1827_1907
http://www.wikidata.org/entity/Q872086,Eduard Gurk,G/Gurk_Eduard_1801_1841
http://www.wikidata.org/entity/Q878637,Oskar Katzenellenbogen,K/Katzenellenbogen_Oskar_1874_1943
http://www.wikidata.org/entity/Q876148,Jaroslav Kratochvíl,K/Kratochvil_Jaroslav_1885_1945
http://www.wikidata.org/entity/Q877537,Jan Krejčí,K/Krejci_Jan_1825_1887
http://www.wikidata.org/entity/Q871911,Josef Moroder-Lusenberg,M/Moroder_Josef-Theodor_1846_1939
http://www.wikidata.org/entity/Q875091,Johann Schicht,S/Schicht_Johann_1855_1907
http://www.wikidata.org/entity/Q872165,Paul Taglioni,T/Taglioni_Paul_1808_1884
http://www.wikidata.org/entity/Q874649,Ferdinand Wesely,W/Wesely_Ferdinand_1897_1949
http://www.wikidata.org/entity/Q1236801,Mór Pisztóry,P/Pisztory_Mor_1841_1906
http://www.wikidata.org/entity/Q1239568,Tivadar Posewitz,P/Posewitz_Theodor_1851_1917
http://www.wikidata.org/entity/Q1251084,Ágoston Roskoványi,R/Roskovanyi-Roskovany_Agoston_1807_1892
http://www.wikidata.org/entity/Q1253561,Samuel Lajos Roth,R/Roth_Samuel-Lajos_1851_1889
http://www.wikidata.org/entity/Q1251755,Karl Georg Rumy,R/Rumy_Karl-Georg_1780_1847
http://www.wikidata.org/entity/Q1232407,Josef Schlesinger,S/Schlesinger_Josef_1831_1901
http://www.wikidata.org/entity/Q1269167,Michael Spörlin,S/Spoerlin_Michael_1784_1857
http://www.wikidata.org/entity/Q1287868,Eduard Adrian Dussek,A/Adrian-Dussek_Eduard_1871_1930
http://www.wikidata.org/entity/Q1274561,Josef Bergauer,B/Bergauer_Josef_1880_1947
http://www.wikidata.org/entity/Q1298607,Egon Glanz,G/Glanz-Eicha_Egon_1880_1945
http://www.wikidata.org/entity/Q1287538,Dragutin Gorjanović-Kramberger,G/Gorjanovic-Kramberger_Dragutin_1856_1936
http://www.wikidata.org/entity/Q1288637,Eduard Hauser,H/Hauser_Eduard_1840_1915
http://www.wikidata.org/entity/Q1288818,Eduard Hölzel,H/Hoelzel_Eduard_1817_1885
http://www.wikidata.org/entity/Q1310676,Josef Körner,K/Koerner_Josef_1888_1950
http://www.wikidata.org/entity/Q1309325,Johann Nepomuk von Alpenburg,M/Mahl-Schedl-Alpenburg_Johann-Nep_1806_1873
http://www.wikidata.org/entity/Q1278140,Josip Murn,M/Murn_Josip_1879_1901
http://www.wikidata.org/entity/Q1285811,Hugo Přibram,P/Pribram_Hugo_1881_1943
http://www.wikidata.org/entity/Q1282857,Ilarion Ruvarac,R/Ruvarac_Ilarion_1832_1905
http://www.wikidata.org/entity/Q1286126,Adolf Schmidl,S/Schmidl_Adolf_1802_1863
http://www.wikidata.org/entity/Q1291409,Karl Schmoll von Eisenwerth,S/Schmoll_Karl_1852_1936
http://www.wikidata.org/entity/Q1286375,Stephan Schönwisner,S/Schoenwisner_Stephan_1738_1818
http://www.wikidata.org/entity/Q1286309,Vencel József Schunda,S/Schunda_Vencel-Jozsef_1845_1923
http://www.wikidata.org/entity/Q1286319,Löw Schwab,S/Schwab_Loew_1794_1857
http://www.wikidata.org/entity/Q1291421,Stefan Schwartz,S/Schwartz_Stefan_1851_1924
http://www.wikidata.org/entity/Q1277590,Antun Branko Šimić,S/Simic_Antun-Branko_1898_1925
http://www.wikidata.org/entity/Q1291986,Fritz Strobentz,S/Strobentz_Frigyes_1856_1929
http://www.wikidata.org/entity/Q1301533,Béla Szász,S/Szasz-Szemerja_Bela_1840_1898
http://www.wikidata.org/entity/Q1301990,Antal Szécsi,S/Szecsi_Antal_1856_1904
http://www.wikidata.org/entity/Q1297045,Ákos Szentkirályi,S/Szentkiralyi-Komjatszegi_Akos_1851_1933
http://www.wikidata.org/entity/Q1298473,Ferenc Szilágyi,S/Szilagyi_Ferenc_1762_1828
http://www.wikidata.org/entity/Q1298423,Pál von Szily,S/Szily_Pal_1878_1945
http://www.wikidata.org/entity/Q1318255,Karl Kunst,K/Kunst_Karl_1895_1926
http://www.wikidata.org/entity/Q1315327,Wilhelm Scholz,S/Scholz_Wilhelm_1833_1901
http://www.wikidata.org/entity/Q1313897,Fritz Spira,S/Spira_Jacob-Fritz_1877_1943
http://www.wikidata.org/entity/Q1316202,Menyhért Takács,T/Takacs_Menyhert-Ferenc_1861_1933
http://www.wikidata.org/entity/Q1317717,Sándor Teleki,T/Teleki-Szek_Sandor_1821_1892
http://www.wikidata.org/entity/Q1317761,Karoly Telepy,T/Telepy_Karoly_1828_1906
http://www.wikidata.org/entity/Q1328977,Elias Altschul,A/Altschul_Elias_1812_
http://www.wikidata.org/entity/Q1330561,Emil André,A/Andre_Emil_1790_1869
http://www.wikidata.org/entity/Q1351904,Erich Auer,A/Auer_Erich_1923_2004
http://www.wikidata.org/entity/Q1349858,Julian Fałat,F/Falat_Julian_1853_1929
http://www.wikidata.org/entity/Q1348096,Erasmus von Handel,H/Handel_Erasmus_1860_1928
http://www.wikidata.org/entity/Q1336246,Emil Hoppe,H/Hoppe_Emil_1876_
http://www.wikidata.org/entity/Q1336379,Emil Kläger,K/Klaeger_Emil_1880_1936
http://www.wikidata.org/entity/Q1335483,Emerich Robert,M/Magyar_Emmerich_1847_1899
http://www.wikidata.org/entity/Q1339923,Ernest Maria Müller,M/Mueller_Ernst_1822_1888
http://www.wikidata.org/entity/Q1351485,Matthäus Nagiller,N/Nagiller_Matthaeus_1815_1874
http://www.wikidata.org/entity/Q1319861,Raphael Pacher,P/Pacher_Raphael_1857_1936
http://www.wikidata.org/entity/Q1335810,Emil Artur Longen,P/Pittermann_Emil-Artur_1885_1936
http://www.wikidata.org/entity/Q1341964,Engelbert Rückl,R/Rueckl_Engelbert_1888_1946
http://www.wikidata.org/entity/Q1336824,Emil Scholl,S/Scholl_Emil_1875_1943
http://www.wikidata.org/entity/Q1336841,Emil Seling,S/Seling_Emil_1868_1939
http://www.wikidata.org/entity/Q1334784,Emanuel Stöckler,S/Stoeckler_Emanuel_1819_1893
http://www.wikidata.org/entity/Q1326655,Iván Télfy,T/Telfy_Ivan_1816_1898
http://www.wikidata.org/entity/Q1320626,Endre Thék,T/Thek-Kisnarda_Endre_1842_1919
http://www.wikidata.org/entity/Q1328186,Gyula Török,T/Toeroek_Gyula_1888_1918
http://www.wikidata.org/entity/Q1322950,Zsófia Torma,T/Torma-Csicsokeresztur_Zsofia_1840_1899
http://www.wikidata.org/entity/Q1351248,Karl Tschuppik,T/Tschuppik_Karl_1876_1937
http://www.wikidata.org/entity/Q1325689,Edmund Tuszkai,T/Tuszkai_Oedoen_1863_1945
http://www.wikidata.org/entity/Q1329308,Hugo Wittmann,W/Wittmann_Hugo_1839_1923
http://www.wikidata.org/entity/Q1337125,Emil von Wohlgemuth,W/Wohlgemuth_Emil_1843_1896
http://www.wikidata.org/entity/Q1375019,Otto Abeles,A/Abeles_Otto_1879_1945
http://www.wikidata.org/entity/Q1387446,Ivan Filipović,F/Filipovic_Ivan_1823_1895
http://www.wikidata.org/entity/Q1373244,Eugenie Goldstern,G/Goldstern_Eugenie_1883_1942
http://www.wikidata.org/entity/Q1368873,Ludwig Halirsch,H/Halirsch_Friedrich-Ludwig_1802_1832
http://www.wikidata.org/entity/Q1372961,Eugen Wilhelm Graf Haugwitz,H/Haugwitz_Eugen-Wilhelm_1777_1867
http://www.wikidata.org/entity/Q1384706,Joseph Kenner,K/Kenner_Joseph_1794_1868
http://www.wikidata.org/entity/Q1357962,František Matouš Klácel,K/Klacel_Matous_1808_1882
http://www.wikidata.org/entity/Q1358002,Leon Kossak,K/Kossak_Leon_1815_1877
http://www.wikidata.org/entity/Q1384625,Franz Johann Kwizda von Hochstern,K/Kwizda-Hochstern_Franz-Johann_1827_1888
http://www.wikidata.org/entity/Q1386855,Josef Langl,L/Langl_Joseph_1843_1916
http://www.wikidata.org/entity/Q1363343,Erwin Puchinger,P/Puchinger_Erwin_1875_1944
http://www.wikidata.org/entity/Q1363374,Erwin Rieger,R/Rieger_Erwin_1889_1940
http://www.wikidata.org/entity/Q1391151,Alexander Rothaug,R/Rothaug_Alexander_1870_1946
http://www.wikidata.org/entity/Q1388246,Moses Schorr,S/Schorr_Moses_1874_1941
http://www.wikidata.org/entity/Q1375612,Alois Vojtěch Šembera,S/Sembera_Alois-Vojtech_1807_1882
http://www.wikidata.org/entity/Q1363642,Erwin von Sommaruga,S/Sommaruga_Erwin-Franz_1844_1897
http://www.wikidata.org/entity/Q1358654,Ottokar Stauf von der March,S/Stauf_Ottokar_1868_1941
http://www.wikidata.org/entity/Q1358584,Jodocus Stülz,S/Stuelz_Jodok_1799_1872
http://www.wikidata.org/entity/Q1419433,Gereon Ausserlechner,A/Ausserlechner_Gereon_1904_1944
http://www.wikidata.org/entity/Q1415943,Gustav Eder,E/Eder_Gustav_1861_1909
http://www.wikidata.org/entity/Q1405251,Ferdinand Eßlair,E/Esslair_Ferdinand_1772_1840
http://www.wikidata.org/entity/Q1405249,Ferdinand Exl,E/Exl_Ferdinand_1875_1942
http://www.wikidata.org/entity/Q1429781,Johannes Fahrngruber,F/Fahrngruber_Johannes_1845_1901
