subject,predicate,object,context
http://www.wikidata.org/entity/Q105964391,http://www.wikidata.org/prop/direct/651,75347619,
http://www.wikidata.org/entity/Q105974343,http://www.wikidata.org/prop/direct/651,13239217,
http://www.wikidata.org/entity/Q105993108,http://www.wikidata.org/prop/direct/651,90334944,
http://www.wikidata.org/entity/Q106027841,http://www.wikidata.org/prop/direct/651,42028055,
http://www.wikidata.org/entity/Q106128693,http://www.wikidata.org/prop/direct/651,79568666,
http://www.wikidata.org/entity/Q106243479,http://www.wikidata.org/prop/direct/651,27710675,
http://www.wikidata.org/entity/Q106314169,http://www.wikidata.org/prop/direct/651,70613404,
http://www.wikidata.org/entity/Q106364259,http://www.wikidata.org/prop/direct/651,58887252,
http://www.wikidata.org/entity/Q106371748,http://www.wikidata.org/prop/direct/651,02605390,
http://www.wikidata.org/entity/Q106397966,http://www.wikidata.org/prop/direct/651,20987403,
http://www.wikidata.org/entity/Q106427474,http://www.wikidata.org/prop/direct/651,39690837,
http://www.wikidata.org/entity/Q106436833,http://www.wikidata.org/prop/direct/651,34494925,
http://www.wikidata.org/entity/Q106522548,http://www.wikidata.org/prop/direct/651,69024247,
http://www.wikidata.org/entity/Q106560575,http://www.wikidata.org/prop/direct/651,66434891,
http://www.wikidata.org/entity/Q106685424,http://www.wikidata.org/prop/direct/651,83566035,
http://www.wikidata.org/entity/Q106685625,http://www.wikidata.org/prop/direct/651,37448613,
http://www.wikidata.org/entity/Q106705012,http://www.wikidata.org/prop/direct/651,55109274,
http://www.wikidata.org/entity/Q106771528,http://www.wikidata.org/prop/direct/651,62107407,
http://www.wikidata.org/entity/Q106799600,http://www.wikidata.org/prop/direct/651,52106913,
http://www.wikidata.org/entity/Q106800104,http://www.wikidata.org/prop/direct/651,15484088,
http://www.wikidata.org/entity/Q106881559,http://www.wikidata.org/prop/direct/651,42898930,
http://www.wikidata.org/entity/Q108822526,http://www.wikidata.org/prop/direct/651,33386700,
http://www.wikidata.org/entity/Q2581805,http://www.wikidata.org/prop/direct/651,32892907,
http://www.wikidata.org/entity/Q3606113,http://www.wikidata.org/prop/direct/651,33388109,
http://www.wikidata.org/entity/Q24188964,http://www.wikidata.org/prop/direct/651,33138379,
http://www.wikidata.org/entity/Q55677506,http://www.wikidata.org/prop/direct/651,33228971,
http://www.wikidata.org/entity/Q105703135,http://www.wikidata.org/prop/direct/651,13661512,
http://www.wikidata.org/entity/Q1696169,http://www.wikidata.org/prop/direct/651,25063947,
http://www.wikidata.org/entity/Q2132685,http://www.wikidata.org/prop/direct/651,30666168,
http://www.wikidata.org/entity/Q2854395,http://www.wikidata.org/prop/direct/651,12460198,
http://www.wikidata.org/entity/Q19587827,http://www.wikidata.org/prop/direct/651,11367439,
http://www.wikidata.org/entity/Q22091167,http://www.wikidata.org/prop/direct/651,30697494,
http://www.wikidata.org/entity/Q56006250,http://www.wikidata.org/prop/direct/651,89901454,
http://www.wikidata.org/entity/Q56006681,http://www.wikidata.org/prop/direct/651,83606658,
http://www.wikidata.org/entity/Q56006709,http://www.wikidata.org/prop/direct/651,87748347,
http://www.wikidata.org/entity/Q56006790,http://www.wikidata.org/prop/direct/651,86669452,
http://www.wikidata.org/entity/Q56007404,http://www.wikidata.org/prop/direct/651,55568132,
http://www.wikidata.org/entity/Q56065650,http://www.wikidata.org/prop/direct/651,62184798,
http://www.wikidata.org/entity/Q56065650,http://www.wikidata.org/prop/direct/651,69628027,
http://www.wikidata.org/entity/Q56199292,http://www.wikidata.org/prop/direct/651,36429899,
http://www.wikidata.org/entity/Q56257857,http://www.wikidata.org/prop/direct/651,14920140,
http://www.wikidata.org/entity/Q56649831,http://www.wikidata.org/prop/direct/651,89813333,
http://www.wikidata.org/entity/Q57151054,http://www.wikidata.org/prop/direct/651,03204386,
http://www.wikidata.org/entity/Q57151005,http://www.wikidata.org/prop/direct/651,21586586,
http://www.wikidata.org/entity/Q57151007,http://www.wikidata.org/prop/direct/651,87991247,
http://www.wikidata.org/entity/Q57151055,http://www.wikidata.org/prop/direct/651,60595816,
http://www.wikidata.org/entity/Q57151050,http://www.wikidata.org/prop/direct/651,84748604,
http://www.wikidata.org/entity/Q57151132,http://www.wikidata.org/prop/direct/651,49612512,
http://www.wikidata.org/entity/Q57151297,http://www.wikidata.org/prop/direct/651,95120167,
http://www.wikidata.org/entity/Q57151332,http://www.wikidata.org/prop/direct/651,62440987,
http://www.wikidata.org/entity/Q57151400,http://www.wikidata.org/prop/direct/651,82656779,
http://www.wikidata.org/entity/Q57151466,http://www.wikidata.org/prop/direct/651,79040917,
http://www.wikidata.org/entity/Q57151486,http://www.wikidata.org/prop/direct/651,37389586,
http://www.wikidata.org/entity/Q57151530,http://www.wikidata.org/prop/direct/651,45059967,
http://www.wikidata.org/entity/Q57151560,http://www.wikidata.org/prop/direct/651,76099346,
http://www.wikidata.org/entity/Q57151627,http://www.wikidata.org/prop/direct/651,43482220,
http://www.wikidata.org/entity/Q57151627,http://www.wikidata.org/prop/direct/651,56888193,
http://www.wikidata.org/entity/Q57151613,http://www.wikidata.org/prop/direct/651,82093227,
http://www.wikidata.org/entity/Q57151627,http://www.wikidata.org/prop/direct/651,98513279,
http://www.wikidata.org/entity/Q57151685,http://www.wikidata.org/prop/direct/651,87528521,
http://www.wikidata.org/entity/Q57151701,http://www.wikidata.org/prop/direct/651,65327619,
http://www.wikidata.org/entity/Q57151707,http://www.wikidata.org/prop/direct/651,75334513,
http://www.wikidata.org/entity/Q57152056,http://www.wikidata.org/prop/direct/651,07773535,
http://www.wikidata.org/entity/Q57151739,http://www.wikidata.org/prop/direct/651,33575553,
http://www.wikidata.org/entity/Q57151752,http://www.wikidata.org/prop/direct/651,85261919,
http://www.wikidata.org/entity/Q57151786,http://www.wikidata.org/prop/direct/651,59574802,
http://www.wikidata.org/entity/Q57151826,http://www.wikidata.org/prop/direct/651,63662855,
http://www.wikidata.org/entity/Q57151823,http://www.wikidata.org/prop/direct/651,85314019,
http://www.wikidata.org/entity/Q57152182,http://www.wikidata.org/prop/direct/651,05787973,
http://www.wikidata.org/entity/Q57151864,http://www.wikidata.org/prop/direct/651,64165909,
http://www.wikidata.org/entity/Q57151884,http://www.wikidata.org/prop/direct/651,52937117,
http://www.wikidata.org/entity/Q57151904,http://www.wikidata.org/prop/direct/651,41835568,
http://www.wikidata.org/entity/Q57151934,http://www.wikidata.org/prop/direct/651,57989559,
http://www.wikidata.org/entity/Q57152111,http://www.wikidata.org/prop/direct/651,11886212,
http://www.wikidata.org/entity/Q57151996,http://www.wikidata.org/prop/direct/651,60214300,
http://www.wikidata.org/entity/Q57152011,http://www.wikidata.org/prop/direct/651,47022877,
http://www.wikidata.org/entity/Q57152004,http://www.wikidata.org/prop/direct/651,81927136,
http://www.wikidata.org/entity/Q57152031,http://www.wikidata.org/prop/direct/651,33713149,
http://www.wikidata.org/entity/Q57152038,http://www.wikidata.org/prop/direct/651,91634631,
http://www.wikidata.org/entity/Q57152065,http://www.wikidata.org/prop/direct/651,89726295,
http://www.wikidata.org/entity/Q57152225,http://www.wikidata.org/prop/direct/651,24605723,
http://www.wikidata.org/entity/Q57168213,http://www.wikidata.org/prop/direct/651,85035750,
http://www.wikidata.org/entity/Q57395892,http://www.wikidata.org/prop/direct/651,19849097,
http://www.wikidata.org/entity/Q57457015,http://www.wikidata.org/prop/direct/651,61647823,
http://www.wikidata.org/entity/Q57986102,http://www.wikidata.org/prop/direct/651,86031792,
http://www.wikidata.org/entity/Q58101479,http://www.wikidata.org/prop/direct/651,43836449,
http://www.wikidata.org/entity/Q58123754,http://www.wikidata.org/prop/direct/651,85831915,
http://www.wikidata.org/entity/Q58367441,http://www.wikidata.org/prop/direct/651,06372584,
http://www.wikidata.org/entity/Q58496390,http://www.wikidata.org/prop/direct/651,58314338,
http://www.wikidata.org/entity/Q59265430,http://www.wikidata.org/prop/direct/651,03767756,
http://www.wikidata.org/entity/Q59617621,http://www.wikidata.org/prop/direct/651,98837345,
http://www.wikidata.org/entity/Q59652728,http://www.wikidata.org/prop/direct/651,37682760,
http://www.wikidata.org/entity/Q59697921,http://www.wikidata.org/prop/direct/651,75262563,
http://www.wikidata.org/entity/Q59698573,http://www.wikidata.org/prop/direct/651,73629966,
http://www.wikidata.org/entity/Q59698774,http://www.wikidata.org/prop/direct/651,84088762,
http://www.wikidata.org/entity/Q59771369,http://www.wikidata.org/prop/direct/651,05783479,
http://www.wikidata.org/entity/Q59928942,http://www.wikidata.org/prop/direct/651,58252577,
http://www.wikidata.org/entity/Q60007118,http://www.wikidata.org/prop/direct/651,64721936,
http://www.wikidata.org/entity/Q60026458,http://www.wikidata.org/prop/direct/651,07297825,
http://www.wikidata.org/entity/Q60233117,http://www.wikidata.org/prop/direct/651,44352933,
http://www.wikidata.org/entity/Q60233274,http://www.wikidata.org/prop/direct/651,15832527,
http://www.wikidata.org/entity/Q60234208,http://www.wikidata.org/prop/direct/651,03806111,
http://www.wikidata.org/entity/Q60233937,http://www.wikidata.org/prop/direct/651,56479294,
http://www.wikidata.org/entity/Q60233953,http://www.wikidata.org/prop/direct/651,37451903,
http://www.wikidata.org/entity/Q60234439,http://www.wikidata.org/prop/direct/651,14388970,
http://www.wikidata.org/entity/Q60234520,http://www.wikidata.org/prop/direct/651,85855892,
http://www.wikidata.org/entity/Q60235537,http://www.wikidata.org/prop/direct/651,82786239,
http://www.wikidata.org/entity/Q60236732,http://www.wikidata.org/prop/direct/651,07309857,
http://www.wikidata.org/entity/Q60238101,http://www.wikidata.org/prop/direct/651,30908781,
http://www.wikidata.org/entity/Q60239487,http://www.wikidata.org/prop/direct/651,33592306,
http://www.wikidata.org/entity/Q60239511,http://www.wikidata.org/prop/direct/651,65406465,
http://www.wikidata.org/entity/Q60239646,http://www.wikidata.org/prop/direct/651,53357242,
http://www.wikidata.org/entity/Q60273823,http://www.wikidata.org/prop/direct/651,33864238,
http://www.wikidata.org/entity/Q60274469,http://www.wikidata.org/prop/direct/651,96068353,
http://www.wikidata.org/entity/Q60274583,http://www.wikidata.org/prop/direct/651,88403467,
http://www.wikidata.org/entity/Q60999023,http://www.wikidata.org/prop/direct/651,22627947,
http://www.wikidata.org/entity/Q61044206,http://www.wikidata.org/prop/direct/651,21110794,
http://www.wikidata.org/entity/Q61108679,http://www.wikidata.org/prop/direct/651,65513074,
http://www.wikidata.org/entity/Q61729127,http://www.wikidata.org/prop/direct/651,64179963,
http://www.wikidata.org/entity/Q61943378,http://www.wikidata.org/prop/direct/651,42406317,
http://www.wikidata.org/entity/Q62030199,http://www.wikidata.org/prop/direct/651,37117142,
http://www.wikidata.org/entity/Q62075594,http://www.wikidata.org/prop/direct/651,22257317,
http://www.wikidata.org/entity/Q62061591,http://www.wikidata.org/prop/direct/651,09948965,
http://www.wikidata.org/entity/Q62072162,http://www.wikidata.org/prop/direct/651,50026401,
http://www.wikidata.org/entity/Q62091164,http://www.wikidata.org/prop/direct/651,44830185,
http://www.wikidata.org/entity/Q28771,http://www.wikidata.org/prop/direct/651,30277207,
http://www.wikidata.org/entity/Q2288368,http://www.wikidata.org/prop/direct/651,95916144,
http://www.wikidata.org/entity/Q2289751,http://www.wikidata.org/prop/direct/651,90529441,
http://www.wikidata.org/entity/Q2308882,http://www.wikidata.org/prop/direct/651,90169178,
http://www.wikidata.org/entity/Q2314272,http://www.wikidata.org/prop/direct/651,99934891,
http://www.wikidata.org/entity/Q2318698,http://www.wikidata.org/prop/direct/651,92705369,
http://www.wikidata.org/entity/Q2319173,http://www.wikidata.org/prop/direct/651,93679017,
http://www.wikidata.org/entity/Q2326671,http://www.wikidata.org/prop/direct/651,91663695,
http://www.wikidata.org/entity/Q2336125,http://www.wikidata.org/prop/direct/651,38072249,
http://www.wikidata.org/entity/Q2337815,http://www.wikidata.org/prop/direct/651,09745485,
http://www.wikidata.org/entity/Q2338712,http://www.wikidata.org/prop/direct/651,25854912,
http://www.wikidata.org/entity/Q2343339,http://www.wikidata.org/prop/direct/651,82728474,
http://www.wikidata.org/entity/Q2344445,http://www.wikidata.org/prop/direct/651,24836415,
http://www.wikidata.org/entity/Q2345026,http://www.wikidata.org/prop/direct/651,79349696,
http://www.wikidata.org/entity/Q2345697,http://www.wikidata.org/prop/direct/651,06845050,
http://www.wikidata.org/entity/Q2349218,http://www.wikidata.org/prop/direct/651,81113223,
http://www.wikidata.org/entity/Q2349882,http://www.wikidata.org/prop/direct/651,06542201,
http://www.wikidata.org/entity/Q2351307,http://www.wikidata.org/prop/direct/651,17918530,
http://www.wikidata.org/entity/Q2352953,http://www.wikidata.org/prop/direct/651,45331178,
http://www.wikidata.org/entity/Q2354066,http://www.wikidata.org/prop/direct/651,06533972,
http://www.wikidata.org/entity/Q2354154,http://www.wikidata.org/prop/direct/651,02987236,
http://www.wikidata.org/entity/Q2355113,http://www.wikidata.org/prop/direct/651,33785624,
http://www.wikidata.org/entity/Q2356152,http://www.wikidata.org/prop/direct/651,39731944,
http://www.wikidata.org/entity/Q2357846,http://www.wikidata.org/prop/direct/651,14011365,
http://www.wikidata.org/entity/Q2359402,http://www.wikidata.org/prop/direct/651,46294576,
http://www.wikidata.org/entity/Q2361491,http://www.wikidata.org/prop/direct/651,88888811,
http://www.wikidata.org/entity/Q2362070,http://www.wikidata.org/prop/direct/651,85199724,
http://www.wikidata.org/entity/Q2362927,http://www.wikidata.org/prop/direct/651,79914173,
http://www.wikidata.org/entity/Q2364762,http://www.wikidata.org/prop/direct/651,54613387,
http://www.wikidata.org/entity/Q2365898,http://www.wikidata.org/prop/direct/651,11667691,
http://www.wikidata.org/entity/Q2366729,http://www.wikidata.org/prop/direct/651,68601307,
http://www.wikidata.org/entity/Q2367682,http://www.wikidata.org/prop/direct/651,79525935,
http://www.wikidata.org/entity/Q2370728,http://www.wikidata.org/prop/direct/651,63920812,
http://www.wikidata.org/entity/Q2370797,http://www.wikidata.org/prop/direct/651,38501309,
http://www.wikidata.org/entity/Q2373104,http://www.wikidata.org/prop/direct/651,04501541,
http://www.wikidata.org/entity/Q2374090,http://www.wikidata.org/prop/direct/651,42754844,
http://www.wikidata.org/entity/Q2374312,http://www.wikidata.org/prop/direct/651,04126630,
http://www.wikidata.org/entity/Q2378974,http://www.wikidata.org/prop/direct/651,93622458,
http://www.wikidata.org/entity/Q2380978,http://www.wikidata.org/prop/direct/651,51181730,
http://www.wikidata.org/entity/Q2381169,http://www.wikidata.org/prop/direct/651,43409931,
http://www.wikidata.org/entity/Q2382042,http://www.wikidata.org/prop/direct/651,43548744,
http://www.wikidata.org/entity/Q2388346,http://www.wikidata.org/prop/direct/651,36002740,
http://www.wikidata.org/entity/Q2388868,http://www.wikidata.org/prop/direct/651,83647725,
http://www.wikidata.org/entity/Q2394483,http://www.wikidata.org/prop/direct/651,06396586,
http://www.wikidata.org/entity/Q2394583,http://www.wikidata.org/prop/direct/651,19076674,
http://www.wikidata.org/entity/Q2395328,http://www.wikidata.org/prop/direct/651,74047192,
http://www.wikidata.org/entity/Q2395349,http://www.wikidata.org/prop/direct/651,49171333,
http://www.wikidata.org/entity/Q2399729,http://www.wikidata.org/prop/direct/651,33824357,
http://www.wikidata.org/entity/Q2401010,http://www.wikidata.org/prop/direct/651,45738354,
http://www.wikidata.org/entity/Q2401025,http://www.wikidata.org/prop/direct/651,91276129,
http://www.wikidata.org/entity/Q2402210,http://www.wikidata.org/prop/direct/651,60870006,
http://www.wikidata.org/entity/Q2405230,http://www.wikidata.org/prop/direct/651,08165069,
http://www.wikidata.org/entity/Q2406076,http://www.wikidata.org/prop/direct/651,00073062,
http://www.wikidata.org/entity/Q2406069,http://www.wikidata.org/prop/direct/651,53547289,
http://www.wikidata.org/entity/Q2407246,http://www.wikidata.org/prop/direct/651,66748834,
http://www.wikidata.org/entity/Q2408058,http://www.wikidata.org/prop/direct/651,25907273,
http://www.wikidata.org/entity/Q2408335,http://www.wikidata.org/prop/direct/651,37328142,
http://www.wikidata.org/entity/Q2408483,http://www.wikidata.org/prop/direct/651,16376156,
http://www.wikidata.org/entity/Q2409048,http://www.wikidata.org/prop/direct/651,39659417,
http://www.wikidata.org/entity/Q2409089,http://www.wikidata.org/prop/direct/651,76859645,
http://www.wikidata.org/entity/Q2411436,http://www.wikidata.org/prop/direct/651,52832384,
http://www.wikidata.org/entity/Q2411436,http://www.wikidata.org/prop/direct/651,91113625,
http://www.wikidata.org/entity/Q2411618,http://www.wikidata.org/prop/direct/651,69189086,
http://www.wikidata.org/entity/Q2414425,http://www.wikidata.org/prop/direct/651,02804341,
http://www.wikidata.org/entity/Q2418560,http://www.wikidata.org/prop/direct/651,07898270,
http://www.wikidata.org/entity/Q2418894,http://www.wikidata.org/prop/direct/651,88553528,
http://www.wikidata.org/entity/Q2419502,http://www.wikidata.org/prop/direct/651,94094919,
http://www.wikidata.org/entity/Q2421279,http://www.wikidata.org/prop/direct/651,77124333,
http://www.wikidata.org/entity/Q2423480,http://www.wikidata.org/prop/direct/651,98012573,
http://www.wikidata.org/entity/Q2427176,http://www.wikidata.org/prop/direct/651,13435414,
http://www.wikidata.org/entity/Q2428708,http://www.wikidata.org/prop/direct/651,29819543,
http://www.wikidata.org/entity/Q2429229,http://www.wikidata.org/prop/direct/651,37171496,
http://www.wikidata.org/entity/Q2431928,http://www.wikidata.org/prop/direct/651,81335968,
http://www.wikidata.org/entity/Q2433935,http://www.wikidata.org/prop/direct/651,03263765,
http://www.wikidata.org/entity/Q2434433,http://www.wikidata.org/prop/direct/651,39959610,
http://www.wikidata.org/entity/Q2439529,http://www.wikidata.org/prop/direct/651,20542077,
http://www.wikidata.org/entity/Q2439884,http://www.wikidata.org/prop/direct/651,74824543,
http://www.wikidata.org/entity/Q2442359,http://www.wikidata.org/prop/direct/651,01235355,
http://www.wikidata.org/entity/Q2443697,http://www.wikidata.org/prop/direct/651,60739886,
http://www.wikidata.org/entity/Q2444286,http://www.wikidata.org/prop/direct/651,04605103,
http://www.wikidata.org/entity/Q2445016,http://www.wikidata.org/prop/direct/651,37209290,
http://www.wikidata.org/entity/Q2445429,http://www.wikidata.org/prop/direct/651,37003754,
http://www.wikidata.org/entity/Q2448316,http://www.wikidata.org/prop/direct/651,43367714,
http://www.wikidata.org/entity/Q2452946,http://www.wikidata.org/prop/direct/651,68299403,
http://www.wikidata.org/entity/Q2453970,http://www.wikidata.org/prop/direct/651,88317069,
http://www.wikidata.org/entity/Q2456644,http://www.wikidata.org/prop/direct/651,82650571,
http://www.wikidata.org/entity/Q2463083,http://www.wikidata.org/prop/direct/651,14028079,
http://www.wikidata.org/entity/Q2464153,http://www.wikidata.org/prop/direct/651,07567082,
http://www.wikidata.org/entity/Q2464442,http://www.wikidata.org/prop/direct/651,12835957,
http://www.wikidata.org/entity/Q2467685,http://www.wikidata.org/prop/direct/651,01084346,
http://www.wikidata.org/entity/Q2468795,http://www.wikidata.org/prop/direct/651,15813680,
http://www.wikidata.org/entity/Q2474211,http://www.wikidata.org/prop/direct/651,15513227,
http://www.wikidata.org/entity/Q2474453,http://www.wikidata.org/prop/direct/651,01557539,
http://www.wikidata.org/entity/Q2478810,http://www.wikidata.org/prop/direct/651,10517601,
http://www.wikidata.org/entity/Q2482061,http://www.wikidata.org/prop/direct/651,09524051,
http://www.wikidata.org/entity/Q2482889,http://www.wikidata.org/prop/direct/651,03036670,
http://www.wikidata.org/entity/Q2483091,http://www.wikidata.org/prop/direct/651,04855162,
http://www.wikidata.org/entity/Q2497011,http://www.wikidata.org/prop/direct/651,17526946,
http://www.wikidata.org/entity/Q2514768,http://www.wikidata.org/prop/direct/651,04508314,
http://www.wikidata.org/entity/Q2516871,http://www.wikidata.org/prop/direct/651,20509650,
http://www.wikidata.org/entity/Q63002670,http://www.wikidata.org/prop/direct/651,20201305,
http://www.wikidata.org/entity/Q688462,http://www.wikidata.org/prop/direct/651,07675898,
http://www.wikidata.org/entity/Q689281,http://www.wikidata.org/prop/direct/651,61041406,
http://www.wikidata.org/entity/Q691381,http://www.wikidata.org/prop/direct/651,48182094,
http://www.wikidata.org/entity/Q695569,http://www.wikidata.org/prop/direct/651,08465329,
http://www.wikidata.org/entity/Q695748,http://www.wikidata.org/prop/direct/651,56306139,
http://www.wikidata.org/entity/Q698977,http://www.wikidata.org/prop/direct/651,40203789,
http://www.wikidata.org/entity/Q700279,http://www.wikidata.org/prop/direct/651,39260062,
http://www.wikidata.org/entity/Q704384,http://www.wikidata.org/prop/direct/651,96131086,
http://www.wikidata.org/entity/Q705902,http://www.wikidata.org/prop/direct/651,16077504,
http://www.wikidata.org/entity/Q707621,http://www.wikidata.org/prop/direct/651,56080206,
http://www.wikidata.org/entity/Q707690,http://www.wikidata.org/prop/direct/651,57237572,
http://www.wikidata.org/entity/Q708192,http://www.wikidata.org/prop/direct/651,00963676,
http://www.wikidata.org/entity/Q708843,http://www.wikidata.org/prop/direct/651,82403599,
http://www.wikidata.org/entity/Q711332,http://www.wikidata.org/prop/direct/651,66179977,
http://www.wikidata.org/entity/Q712489,http://www.wikidata.org/prop/direct/651,63200737,
http://www.wikidata.org/entity/Q713443,http://www.wikidata.org/prop/direct/651,36153091,
http://www.wikidata.org/entity/Q713950,http://www.wikidata.org/prop/direct/651,07032522,
http://www.wikidata.org/entity/Q715659,http://www.wikidata.org/prop/direct/651,04556174,
http://www.wikidata.org/entity/Q715659,http://www.wikidata.org/prop/direct/651,28507892,
http://www.wikidata.org/entity/Q719162,http://www.wikidata.org/prop/direct/651,58205252,
http://www.wikidata.org/entity/Q719192,http://www.wikidata.org/prop/direct/651,48600265,
http://www.wikidata.org/entity/Q719447,http://www.wikidata.org/prop/direct/651,65076921,
http://www.wikidata.org/entity/Q719687,http://www.wikidata.org/prop/direct/651,61376724,
http://www.wikidata.org/entity/Q722057,http://www.wikidata.org/prop/direct/651,17631724,
http://www.wikidata.org/entity/Q722112,http://www.wikidata.org/prop/direct/651,08247577,
http://www.wikidata.org/entity/Q728273,http://www.wikidata.org/prop/direct/651,56112300,
http://www.wikidata.org/entity/Q728948,http://www.wikidata.org/prop/direct/651,08215016,
http://www.wikidata.org/entity/Q729220,http://www.wikidata.org/prop/direct/651,05105429,
http://www.wikidata.org/entity/Q732579,http://www.wikidata.org/prop/direct/651,93803977,
http://www.wikidata.org/entity/Q736610,http://www.wikidata.org/prop/direct/651,43123859,
http://www.wikidata.org/entity/Q737928,http://www.wikidata.org/prop/direct/651,01383000,
http://www.wikidata.org/entity/Q737928,http://www.wikidata.org/prop/direct/651,06640747,
http://www.wikidata.org/entity/Q741030,http://www.wikidata.org/prop/direct/651,91565674,
http://www.wikidata.org/entity/Q744091,http://www.wikidata.org/prop/direct/651,48351081,
http://www.wikidata.org/entity/Q757837,http://www.wikidata.org/prop/direct/651,37868124,
http://www.wikidata.org/entity/Q759747,http://www.wikidata.org/prop/direct/651,15518363,
http://www.wikidata.org/entity/Q762271,http://www.wikidata.org/prop/direct/651,34754305,
http://www.wikidata.org/entity/Q763128,http://www.wikidata.org/prop/direct/651,08431526,
http://www.wikidata.org/entity/Q769207,http://www.wikidata.org/prop/direct/651,50787687,
http://www.wikidata.org/entity/Q775008,http://www.wikidata.org/prop/direct/651,05348920,
http://www.wikidata.org/entity/Q775008,http://www.wikidata.org/prop/direct/651,77531841,
http://www.wikidata.org/entity/Q785925,http://www.wikidata.org/prop/direct/651,09769918,
http://www.wikidata.org/entity/Q797798,http://www.wikidata.org/prop/direct/651,75283793,
http://www.wikidata.org/entity/Q798827,http://www.wikidata.org/prop/direct/651,81091707,
http://www.wikidata.org/entity/Q823099,http://www.wikidata.org/prop/direct/651,87591244,
http://www.wikidata.org/entity/Q829110,http://www.wikidata.org/prop/direct/651,25078963,
http://www.wikidata.org/entity/Q831419,http://www.wikidata.org/prop/direct/651,76840834,
http://www.wikidata.org/entity/Q866054,http://www.wikidata.org/prop/direct/651,02394328,
http://www.wikidata.org/entity/Q874537,http://www.wikidata.org/prop/direct/651,17526004,
http://www.wikidata.org/entity/Q874537,http://www.wikidata.org/prop/direct/651,68856399,
http://www.wikidata.org/entity/Q875768,http://www.wikidata.org/prop/direct/651,89618585,
http://www.wikidata.org/entity/Q908559,http://www.wikidata.org/prop/direct/651,82459589,
http://www.wikidata.org/entity/Q921918,http://www.wikidata.org/prop/direct/651,07896853,
http://www.wikidata.org/entity/Q938934,http://www.wikidata.org/prop/direct/651,66611602,
http://www.wikidata.org/entity/Q939699,http://www.wikidata.org/prop/direct/651,64465137,
http://www.wikidata.org/entity/Q948156,http://www.wikidata.org/prop/direct/651,21499312,
http://www.wikidata.org/entity/Q953718,http://www.wikidata.org/prop/direct/651,52578102,
http://www.wikidata.org/entity/Q955674,http://www.wikidata.org/prop/direct/651,08905910,
http://www.wikidata.org/entity/Q959097,http://www.wikidata.org/prop/direct/651,42943715,
http://www.wikidata.org/entity/Q960381,http://www.wikidata.org/prop/direct/651,03641347,
http://www.wikidata.org/entity/Q961926,http://www.wikidata.org/prop/direct/651,06870819,
http://www.wikidata.org/entity/Q961926,http://www.wikidata.org/prop/direct/651,60459872,
http://www.wikidata.org/entity/Q961926,http://www.wikidata.org/prop/direct/651,67768325,
http://www.wikidata.org/entity/Q963000,http://www.wikidata.org/prop/direct/651,33921995,
http://www.wikidata.org/entity/Q964993,http://www.wikidata.org/prop/direct/651,86930470,
http://www.wikidata.org/entity/Q969836,http://www.wikidata.org/prop/direct/651,23284371,
http://www.wikidata.org/entity/Q974195,http://www.wikidata.org/prop/direct/651,07960222,
http://www.wikidata.org/entity/Q974195,http://www.wikidata.org/prop/direct/651,38503999,
http://www.wikidata.org/entity/Q980772,http://www.wikidata.org/prop/direct/651,74705345,
http://www.wikidata.org/entity/Q981450,http://www.wikidata.org/prop/direct/651,63470201,
http://www.wikidata.org/entity/Q981631,http://www.wikidata.org/prop/direct/651,04406583,
http://www.wikidata.org/entity/Q981540,http://www.wikidata.org/prop/direct/651,40816088,
http://www.wikidata.org/entity/Q981631,http://www.wikidata.org/prop/direct/651,15613667,
http://www.wikidata.org/entity/Q983337,http://www.wikidata.org/prop/direct/651,99637385,
http://www.wikidata.org/entity/Q984045,http://www.wikidata.org/prop/direct/651,79558276,
http://www.wikidata.org/entity/Q986234,http://www.wikidata.org/prop/direct/651,70608823,
http://www.wikidata.org/entity/Q996886,http://www.wikidata.org/prop/direct/651,33637562,
http://www.wikidata.org/entity/Q1035881,http://www.wikidata.org/prop/direct/651,04667117,
http://www.wikidata.org/entity/Q1044625,http://www.wikidata.org/prop/direct/651,41207971,
http://www.wikidata.org/entity/Q1047867,http://www.wikidata.org/prop/direct/651,82994202,
http://www.wikidata.org/entity/Q1051156,http://www.wikidata.org/prop/direct/651,91187406,
http://www.wikidata.org/entity/Q1064871,http://www.wikidata.org/prop/direct/651,09615393,
http://www.wikidata.org/entity/Q1081679,http://www.wikidata.org/prop/direct/651,14498161,
http://www.wikidata.org/entity/Q1092463,http://www.wikidata.org/prop/direct/651,98517901,
http://www.wikidata.org/entity/Q1100833,http://www.wikidata.org/prop/direct/651,63732392,
http://www.wikidata.org/entity/Q1108307,http://www.wikidata.org/prop/direct/651,72053254,
http://www.wikidata.org/entity/Q1117423,http://www.wikidata.org/prop/direct/651,66564844,
http://www.wikidata.org/entity/Q1122812,http://www.wikidata.org/prop/direct/651,46241756,
http://www.wikidata.org/entity/Q1127938,http://www.wikidata.org/prop/direct/651,67897533,
http://www.wikidata.org/entity/Q1133546,http://www.wikidata.org/prop/direct/651,03696672,
http://www.wikidata.org/entity/Q1133519,http://www.wikidata.org/prop/direct/651,48681179,
http://www.wikidata.org/entity/Q1133521,http://www.wikidata.org/prop/direct/651,67092550,
http://www.wikidata.org/entity/Q1133526,http://www.wikidata.org/prop/direct/651,92643095,
